time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
282300,2025-09-03 05:41:35,48.1487062014927,11.5721307097887,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.909034488,0.328084,0,0,0,6,0,0,1692.909034488,0,0,0,0,0,0,186.9, -0.5, -0.3,0,0,371,364,364,1684,-99,-100,-100,100,104.3,0.5,3.4,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282400,2025-09-03 05:41:35,48.1487062229947,11.5721307568894,0,,,1692.909034488,0.328084,0,0.0138925857464,0.0138925857464,7,0,0,1692.909034488,0,0,0.0138925857464,0,0,0,187.3, -0.6, -0.3,0,0,372,364,364,1684,-99,-100,-100,100,104.2,0.5,3.4,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282500,2025-09-03 05:41:35,48.1487062434805,11.5721308055243,0,,,1692.909034488,0.328084,0,0.0278888132284,0.0278935704464,7,0,0,1692.909034488,0,0,0.0278888132284,0,0,0,187.2, -0.5, -0.3,0,0,372,364,364,1684,-99,-100,-100,100,104.2,0.6,3.2,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282600,2025-09-03 05:41:35,48.1487062647219,11.5721308525608,0,,,1692.909034488,0.328084,0,0.04171424018,0.041719817608,7,0,0,1692.909034488,0,0,0.04171424018,0,0,0,187.2, -0.6, -0.3,0,0,616,463,483,1568,-62,-85,-82,82,104.1,0.6,3.2,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282700,2025-09-03 05:41:35,48.1487062857549,11.5721308995331,0,,,1692.909034488,0.328084,0,0.055484581828,0.05549048734,7,0,0,1692.909034488,0,0,0.055484581828,0,0,0,187.2, -0.6, -0.3,0,0,1024,936,918,1248,0,-13,-16,34,104,0.6,3.2,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282800,2025-09-03 05:41:35,48.1487063062212,11.5721309470446,0,,,1692.909034488,0.328084,0,0.0692503303,0.069257220064,7,0,0,1692.909034488,0,0,0.0692503303,0,0,0,187.2, -0.6, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,104,0.6,3.2,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
282900,2025-09-03 05:41:35,48.1487063271239,11.5721309931181,0,,,1692.909034488,0.328084,0,0.082812338608,0.08281988454,7,0,0,1692.909034488,0,0,0.082812338608,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.9,0.6,3.2,75,4.025,4.033,4.033,4.023,0,0,0,103.91,1692.909034488,0,41,Motors_Started,
283000,2025-09-03 05:41:36,48.1487063503585,11.5721310355389,0,,,1692.909034488,0.328084,0,0.096114176304,0.096180121188,7,0,16.126,1692.909034488,0,0,0.096114176304,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.9,0.7,3.1,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 232. Setting new Maximum Flight Altitude to 150m (492 ft)"
283100,2025-09-03 05:41:36,48.1487063715478,11.572131080566,0,,,1692.909034488,0.328084,0,11.6804793764,0.10959317936,7,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.8,0.7,3.1,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283200,2025-09-03 05:41:36,48.1487063926004,11.5721311257986,0,,,1692.909034488,0.328084,0,11.6672247828,0.12301837664,7,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.8,0.7,3.1,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283300,2025-09-03 05:41:36,48.1487064130862,11.5721311700875,0,,,1692.909034488,0.328084,0,11.6542654648,0.13613681538,7,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.8,0.7,3.1,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283400,2025-09-03 05:41:36,48.148706434028,11.572131213163,0,,,1692.909034488,0.328084,0,11.641404572,0.149111225244,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.7,0.7,3,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283500,2025-09-03 05:41:36,48.1487064540774,11.5721312549097,0,,,1692.909034488,0.328084,0,11.6290029968,0.16163222302,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.6,0.7,3,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283600,2025-09-03 05:41:36,48.1487064743222,11.5721312961236,0,,,1692.909034488,0.328084,0,11.61663423,0.174090556752,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.6,0.7,2.9,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283700,2025-09-03 05:41:36,48.1487064945409,11.5721313367726,0,,,1692.909034488,0.328084,0,11.6043966968,0.186432748748,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.5,0.8,3,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,41,Motors_Started,
283800,2025-09-03 05:41:36,48.1487065146815,11.5721313773895,0,,,1692.909034488,0.328084,0,11.5921591636,0.19875164678,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.4,0.7,2.8,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,10,Assisted_Takeoff,
283900,2025-09-03 05:41:36,48.1487065343466,11.5721314168636,0,,,1692.909034488,0.656168,0,11.5802825228,0.210744101232,6,0,16.126,1692.909034488,0,0,11.6804793764,0,0,0,187.2, -0.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,103.4,0.8,2.8,75,4.025,4.033,4.033,4.023,0,0,1.852,103.91,1692.909034488,0,10,Assisted_Takeoff,
