time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
528100,2025-09-03 07:46:09,48.1491099881948,11.572511437464,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.9360679535,0.328084,0,0,0,8,2,0,1692.9360679535,0,0,0,0,0,0,119.7, -1.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,195.7,-58.7,4.8,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528200,2025-09-03 07:46:09,48.1491106345437,11.5725121457791,0,,,1692.9360679535,0.328084,0,0.29213091486,0.29213091486,8,2,0,1692.9360679535,0,0,0.29213091486,0,0,0,119.3, -1.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,195.7,-58.8,4.8,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528300,2025-09-03 07:46:09,48.1491112877713,11.5725128501397,0,,,1692.9360679535,0.328084,0,0.58572508436,0.5857283652,8,2,0,1692.9360679535,0,0,0.58572508436,0,0,0,119.6, -1.3, -0.7,0,0,365,364,364,1684,-100,-100,-100,100,195.6,-58.6,4.8,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528400,2025-09-03 07:46:09,48.1491119376116,11.5725135587629,0,,,1692.9360679535,0.328084,0,0.87892719348,0.87893375516,8,2,0,1692.9360679535,0,0,0.87892719348,0,0,0,119.5, -1.3, -0.7,0,0,377,364,364,1684,-98,-100,-100,100,195.6,-58.6,4.9,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528500,2025-09-03 07:46:09,48.1491125876864,11.572514266359,0,,,1692.9360679535,0.328084,0,1.17205384328,1.17205712412,9,2,0,1692.9360679535,0,0,1.17205384328,0,0,0,119.6, -1.3, -0.6,0,0,653,528,382,1682,-56,-75,-97,100,195.6,-58.6,4.9,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528600,2025-09-03 07:46:09,48.1491132378655,11.572514974289,0,,,1692.9360679535,0.328084,0,1.46525923324,1.46526251408,9,2,0,1692.9360679535,0,0,1.46525923324,0,0,0,119.5, -1.3, -0.6,0,0,950,707,442,1659,-11,-48,-88,96,195.5,-58.6,4.9,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528700,2025-09-03 07:46:09,48.1491138888262,11.5725156816283,0,,,1692.9360679535,0.328084,0,1.75860898016,1.75861554184,9,2,0,1692.9360679535,0,0,1.75860898016,0,0,0,119.6, -1.3, -0.7,0,0,1024,924,750,1460,0,-15,-42,66,195.5,-58.6,5.2,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528800,2025-09-03 07:46:09,48.1491145325176,11.5725163926396,0,,,1692.9360679535,0.328084,0,2.05034127296,2.05035111548,9,2,0,1692.9360679535,0,0,2.05034127296,0,0,0,119.5, -1.3, -0.7,0,0,1024,1024,1024,1107,0,0,0,13,195.4,-58.6,5.1,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
528900,2025-09-03 07:46:09,48.1491151850155,11.5725171034455,0,,,1692.9360679535,0.328084,0,2.34464246348,2.344652306,9,2,0,1692.9360679535,0,0,2.34464246348,0,0,0,119.5, -1.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,195.3,-58.6,5.2,49,3.849,3.856,3.856,3.848,0,0,0,121.91,1692.9360679535,0,41,Motors_Started,
529000,2025-09-03 07:46:10,48.1491158381388,11.5725178147907,0,,,1692.9360679535,0.328084,0,2.6392061212,2.63921596372,9,2,15.386,1692.9360679535,0,0,2.6392061212,0,0,0,119.5, -1.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,195.2,-58.6,5.3,49,3.849,3.856,3.856,3.848,0,0,1.738,121.91,1692.9360679535,0,41,Motors_Started,
