time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1500,2025-09-03 11:55:11,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.4, 6, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.9,-48,-17.2,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
1600,2025-09-03 11:55:11,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 6, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.7,-48,-17.4,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
1700,2025-09-03 11:55:11,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.6,-48.1,-17.3,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
1800,2025-09-03 11:55:11,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.5,-48.1,-17.3,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
1900,2025-09-03 11:55:11,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.4,-48.2,-17.4,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
2000,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.3,-48.2,-17.4,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
2100,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.014,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.2,-48.2,-17.3,100,4.299,4.302,4.303,4.299,0,0,1.558,87.71,1691.232169605,0,10,Assisted_Takeoff,
2200,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.1,-48.2,-17.2,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2300,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.1,-48.2,-17.3,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2400,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266.1,-48.2,-17.3,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2500,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,266,-48.2,-17.3,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2600,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.9,-48.2,-17.3,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2700,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.9,-48.2,-17.2,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2800,2025-09-03 11:55:12,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.8,-48.2,-17.2,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
2900,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.7,-48.2,-17.2,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
3000,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-48.3,-17.2,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
3100,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.998,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-48.3,-17.1,100,4.262,4.268,4.276,4.268,0,0,4.256,87.71,1691.232169605,0,10,Assisted_Takeoff,
3200,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-48.3,-17.1,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3300,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-48.3,-17.1,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3400,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-48.3,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3500,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-48.3,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3600,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-48.3,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3700,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,265,-48.4,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3800,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1025,1024,1024,1024,0,0,0,0,265,-48.4,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
3900,2025-09-03 11:55:13,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1036,1024,1024,1024,2,0,0,0,265,-48.4,-17,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4000,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1121,1024,0,0,15,0,264.9,-48.4,-16.9,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4100,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.06,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1170,1024,0,0,22,0,264.8,-48.4,-16.9,100,4.262,4.268,4.276,4.268,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4200,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1174,1024,0,0,23,0,264.8,-48.4,-16.8,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4300,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1184,1024,0,0,24,0,264.7,-48.4,-16.8,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4400,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.4,0,0,1024,1024,1213,1024,0,0,29,0,264.7,-48.4,-16.6,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4500,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.3,0,0,1024,1024,1225,1024,0,0,30,0,264.7,-48.4,-16.6,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4600,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.3,0,0,1024,1024,1230,1024,0,0,31,0,264.7,-48.2,-16.4,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4700,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 5.9, 0.3,0,0,1024,1024,1241,1024,0,0,33,0,264.7,-48,-16.1,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4800,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.3, 6, 0.3,0,0,1024,1024,1255,1024,0,0,35,0,264.8,-47.6,-15.5,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
4900,2025-09-03 11:55:14,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.4, 6.2, 0.2,0,0,1024,1024,1258,1024,0,0,35,0,264.9,-47,-14.8,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
5000,2025-09-03 11:55:15,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.4, 6.3, 0.2,0,0,1024,1024,1251,1024,0,0,34,0,264.9,-46.5,-14.1,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
5100,2025-09-03 11:55:15,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,17.099,1691.232169605,0,0,0,0,0,0,114.6, 6.5, 0.2,0,0,1024,1024,1263,1024,0,0,36,0,264.9,-46.5,-14.1,100,4.287,4.29,4.29,4.287,0,0,2.146,87.71,1691.232169605,0,10,Assisted_Takeoff,
5200,2025-09-03 11:55:15,0,0,0,,,1691.232169605,0.328084,0,0,0,5,0,16.969,1691.232169605,0,0,0,0,0,0,114.2, 5.5, 0.2,0,0,1024,1024,1260,1024,0,0,36,0,263.7,-47.4,-13.6,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.232169605,0,10,Assisted_Takeoff,
5300,2025-09-03 11:55:15,0,0,0,,,1691.232169605,0.328084,0.223694,0,0,5,0,16.969,1691.232169605,0,0.223694,0,0,-0.223694,-0.223694,113.7, 3.4, 0.1,0,0,1024,1024,1256,1024,0,0,35,0,262.2,-50.1,-12.9,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.232169605,0,10,Assisted_Takeoff,
5400,2025-09-03 11:55:15,0,0,0,,,1691.232169605,0.656168,0.223694,0,0,5,0,16.969,1691.232169605,0,0.223694,0,0,-0.223694,-0.671082,113.7, 1, -0.3,0,0,1024,1024,1250,1024,0,0,34,0,262,-52.8,-13.1,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.232169605,0,6,P-GPS,
5500,2025-09-03 11:55:15,0,0,0.328084,,,1691.560253605,0.656168,0.223694,0,0,5,0,16.969,1691.560253605,0.328084,0.223694,0,0,-0.223694,-1.11847,113.7, -0.8, -0.4,0,0,1024,1024,1252,1024,0,0,35,0,263.4,-54.7,-13.4,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.560253605,0.328084,6,P-GPS,
5600,2025-09-03 11:55:15,0,0,0.328084,,,1691.560253605,0.984252,0.223694,0,0,5,0,16.969,1691.560253605,0.328084,0.223694,0,0,-0.223694,-1.342164,113.8, -1.9, -0.2,0,0,1024,1024,1240,1024,0,0,33,0,264.6,-55.2,-13.9,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.560253605,0.328084,6,P-GPS,
5700,2025-09-03 11:55:15,0,0,0.656168,,,1691.888337605,1.312336,0,0,0,5,0,16.969,1691.888337605,0.656168,0.223694,0,0,0,-1.565858,113.7, -2.6, 0.2,0,0,1024,1024,1235,1024,0,0,32,0,264.2,-55.5,-13.3,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1691.888337605,0.656168,6,P-GPS,
5800,2025-09-03 11:55:15,0,0,0.984252,,,1692.216421605,1.312336,0,0,0,6,0,16.969,1692.216421605,0.984252,0.223694,0,0,0,-1.789552,113.7, -1.8, 1,0,0,1024,1024,1232,1024,0,0,32,0,263.7,-53.9,-12.1,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1692.216421605,0.984252,6,P-GPS,
5900,2025-09-03 11:55:15,0,0,1.312336,,,1692.544505605,1.64042,0,0,0,6,0,16.969,1692.544505605,1.312336,0.223694,0,0,0,-2.013246,113.8, -0.6, 0.9,0,0,1024,1024,1226,1024,0,0,31,0,263.3,-52.9,-12.9,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1692.544505605,1.312336,6,P-GPS,
6000,2025-09-03 11:55:16,0,0,1.312336,,,1692.544505605,1.968504,0,0,0,7,0,16.969,1692.544505605,1.312336,0.223694,0,0,0,-2.013246,113.8, 0, -0.1,0,0,1024,1024,1207,1024,0,0,28,0,263.5,-52.6,-14,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1692.544505605,1.312336,6,P-GPS,
6100,2025-09-03 11:55:16,0,0,1.64042,,,1692.872589605,2.296588,0,0,0,7,0,16.969,1692.872589605,1.64042,0.223694,0,0,0,-2.013246,114, 0.2, -0.7,0,0,1024,1024,1190,1024,0,0,25,0,263.1,-52.7,-13.9,99,4.287,4.291,4.29,4.287,0,0,2.14,87.71,1692.872589605,1.64042,6,P-GPS,
6200,2025-09-03 11:55:16,0,0,1.968504,,,1693.200673605,2.624672,0,0,0,6,0,16.95,1693.200673605,1.968504,0.223694,0,0,0,-2.013246,114, 0.2, -0.6,0,0,1024,1024,1187,1024,0,0,25,0,263.5,-53.1,-12.8,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1693.200673605,1.968504,6,P-GPS,
6300,2025-09-03 11:55:16,0,0,2.296588,,,1693.528757605,2.952756,0,0,0,6,0,16.95,1693.528757605,2.296588,0.223694,0,0,0,-1.789552,114, -0.3, 0.3,0,0,1024,1024,1189,1024,0,0,25,0,263.9,-53.3,-12.5,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1693.528757605,2.296588,6,P-GPS,
6400,2025-09-03 11:55:16,0,0,2.624672,,,1693.856841605,3.28084,0,0,0,5,0,16.95,1693.856841605,2.624672,0.223694,0,0,0,-1.789552,114, -0.4, 0.5,0,0,1024,1024,1190,1024,0,0,25,0,264.4,-52.5,-12.8,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1693.856841605,2.624672,6,P-GPS,
6500,2025-09-03 11:55:16,0,0,2.952756,,,1694.184925605,3.28084,0,0,0,5,0,16.95,1694.184925605,2.952756,0.223694,0,0,0,-1.565858,114, 0, 0.5,0,0,1024,1024,1187,1024,0,0,25,0,264.4,-52.5,-12.8,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1694.184925605,2.952756,6,P-GPS,
6600,2025-09-03 11:55:16,0,0,2.952756,,,1694.184925605,3.608924,0,0,0,5,0,16.95,1694.184925605,2.952756,0.223694,0,0,0,-1.342164,114, 0.5, 0.7,0,0,1024,1024,1193,1024,0,0,26,0,264,-52.3,-12.6,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1694.184925605,2.952756,6,P-GPS,
6700,2025-09-03 11:55:16,0,0,3.28084,,,1694.513009605,3.608924,0,0,0,5,0,16.95,1694.513009605,3.28084,0.223694,0,0,0,-1.342164,114, 0.8, 0.8,0,0,1024,1024,1195,1024,0,0,26,0,263.7,-52.1,-12.1,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1694.513009605,3.28084,6,P-GPS,
6800,2025-09-03 11:55:16,0,0,3.608924,,,1694.841093605,3.937008,0,0,0,7,0,16.95,1694.841093605,3.608924,0.223694,0,0,0,-1.342164,114, 0.9, 0.9,0,0,1024,1024,1194,1024,0,0,26,0,264,-51.8,-12.4,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1694.841093605,3.608924,6,P-GPS,
6900,2025-09-03 11:55:16,0,0,3.608924,,,1694.841093605,4.265092,0,0,0,7,0,16.95,1694.841093605,3.608924,0.223694,0,0,0,-1.11847,114, 0.7, 0.9,0,0,1024,1024,1174,1024,0,0,23,0,263.8,-52.1,-12.1,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1694.841093605,3.608924,6,P-GPS,
7000,2025-09-03 11:55:17,0,0,3.937008,,,1695.169177605,4.265092,0,0,0,7,0,16.95,1695.169177605,3.937008,0.223694,0,0,0,-1.342164,113.9, 0.6, 0.9,0,0,1024,1024,1179,1024,0,0,23,0,263.2,-52.2,-12.1,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1695.169177605,3.937008,6,P-GPS,
7100,2025-09-03 11:55:17,0,0,3.937008,,,1695.169177605,4.593176,0,0,0,7,0,16.95,1695.169177605,3.937008,0.223694,0,0,0,-1.11847,113.9, 0.8, 1.1,0,0,1024,1024,1176,1024,0,0,23,0,263.2,-52.1,-12.4,99,4.135,4.145,4.138,4.122,0,0,15.478,87.71,1695.169177605,3.937008,6,P-GPS,
7200,2025-09-03 11:55:17,0,0,4.265092,,,1695.497261605,4.92126,0,0,0,7,0,16.229,1695.497261605,4.265092,0.223694,0,0,0,-1.11847,113.8, 0.6, 1.2,0,0,1024,1024,1197,1024,0,0,26,0,263.6,-52.4,-11.8,99,4.102,4.123,4.114,4.095,0,0,17.068,87.71,1695.497261605,4.265092,6,P-GPS,
7300,2025-09-03 11:55:17,0,0,4.593176,,,1695.825345605,4.92126,0,0,0,7,0,16.229,1695.825345605,4.593176,0.223694,0,0,0,-1.11847,113.8, 0.3, 1.6,0,0,1024,1024,1184,1024,0,0,24,0,263.9,-52.6,-11.2,99,4.102,4.123,4.114,4.095,0,0,17.068,87.71,1695.825345605,4.593176,6,P-GPS,
