time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
3400,2025-09-03 13:47:13,0,0,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1689.5266695504,0.328084,0,0,0,7,0,0,1689.5266695504,0,0,0,0,0,0,162.7, 2.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,302,-39.1,-23.4,99,4.279,4.286,4.288,4.291,0,0,0,85.91,1689.5266695504,0,41,Motors_Started,
3500,2025-09-03 13:47:13,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,163, 2.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,302,-39.1,-23.2,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 240. Setting new Maximum Flight Altitude to 30m (98 ft)"
3600,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.9, 2.2, -0.7,0,0,373,364,364,1684,-99,-100,-100,100,301.9,-39,-23.3,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
3700,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.2, -0.7,0,0,825,693,619,1467,-30,-50,-61,67,301.9,-39,-23.3,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
3800,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.9,-39.1,-23.2,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
3900,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.8,-39.1,-23.2,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
4000,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.8,-39,-23.2,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
4100,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.6,-39.1,-23.1,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
4200,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.5,-39.1,-23.1,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
4300,2025-09-03 13:47:14,0,0,0,,,1689.5266695504,0.328084,0,0,0,7,0,17.095,1689.5266695504,0,0,0,0,0,0,162.8, 2.3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,301.4,-39.1,-23.1,99,4.279,4.286,4.288,4.291,0,0,1.542,85.91,1689.5266695504,0,41,Motors_Started,
