time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1000,2025-09-03 06:05:51,48.1487534681229,11.5721589075219,0,,,1692.8559691976,0.656168,0,0.307714576776,0.34692258328,11,4,16.987,1692.8559691976,0,0,0.307714576776,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,302.1,-20.7,-44.1,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,41,Motors_Started,
1100,2025-09-03 06:05:51,48.1487534160257,11.5721588691756,0,,,1692.8559691976,0.656168,0,0.327908803144,0.36809712464,11,4,17.065,1692.8559691976,0,0,0.327908803144,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,302,-20.7,-44.2,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,41,Motors_Started,
1200,2025-09-03 06:05:51,48.1487534276634,11.5721588540881,0,,,1692.8559691976,0.656168,0,0.324333671796,0.37371064188,11,4,17.065,1692.8559691976,0,0,0.327908803144,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,302,-20.8,-44.2,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,41,Motors_Started,
1300,2025-09-03 06:05:51,48.1487533974444,11.5721589510094,0,,,1692.8559691976,0.656168,0,0.33206365892,0.3997539498,10,4,17.065,1692.8559691976,0,0,0.33206365892,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,301.8,-20.8,-44.3,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,41,Motors_Started,
1400,2025-09-03 06:05:52,48.1487533425617,11.5721590469028,0,,,1692.8559691976,0.656168,0,0.35061024744,0.43050854396,10,4,17.065,1692.8559691976,0,0,0.35061024744,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.8,-20.8,-44.2,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,41,Motors_Started,
1500,2025-09-03 06:05:52,48.1487532551298,11.57215913693,0,,,1692.8559691976,0.656168,0,0.38260171828,0.4692093326,10,4,17.065,1692.8559691976,0,0,0.38260171828,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.8,-20.8,-44.2,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
1600,2025-09-03 06:05:52,48.1487532812476,11.5721597210689,0,,,1692.8559691976,0.656168,0,0.40376313628,0.61172574136,10,4,17.065,1692.8559691976,0,0,0.40376313628,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.6,-21,-44.3,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
1700,2025-09-03 06:05:52,48.1487532683161,11.572159898878,0,,,1692.8559691976,0.656168,0,0.42643702152,0.655265769,10,4,17.065,1692.8559691976,0,0,0.42643702152,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.5,-21,-44.3,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
1800,2025-09-03 06:05:52,48.1487532754047,11.5721601129895,0,,,1692.8559691976,0.656168,0,0.45086615616,0.70745081004,10,4,17.065,1692.8559691976,0,0,0.45086615616,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.4,-21.1,-44.4,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
1900,2025-09-03 06:05:52,48.1487532945951,11.5721603651593,0,,,1692.8559691976,0.656168,0,0.48226379496,0.76923230808,10,4,17.065,1692.8559691976,0,0,0.48226379496,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.4,-21.1,-44.3,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2000,2025-09-03 06:05:52,48.1487536996705,11.5721610066446,0,,,1692.8559691976,0.656168,0,0.51708991156,0.9842355958,10,4,17.065,1692.8559691976,0,0,0.51708991156,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.2,-21.2,-44.3,98,4.267,4.265,4.264,4.26,0,0,1.374,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2100,2025-09-03 06:05:52,48.1487538237629,11.5721612679025,0,,,1692.8559691976,0.656168,0,0.55950789192,1.0623031836,10,4,16.949,1692.8559691976,0,0,0.55950789192,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.2,-21.2,-44.3,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2200,2025-09-03 06:05:52,48.1487539030445,11.5721615379076,0,,,1692.8559691976,0.656168,0,0.61477364172,1.13411420952,10,4,16.949,1692.8559691976,0,0,0.61477364172,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,301.1,-21.3,-44.4,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2300,2025-09-03 06:05:52,48.1487539475352,11.5721618332572,0,,,1692.8559691976,0.656168,0,0.68155185908,1.20781828012,10,4,16.949,1692.8559691976,0,0,0.68155185908,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.9,-21.4,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2400,2025-09-03 06:05:53,48.1487540239597,11.5721621154158,0,,,1692.8559691976,0.656168,0,0.74477036504,1.28194885992,10,4,16.949,1692.8559691976,0,0,0.74477036504,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.8,-21.5,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2500,2025-09-03 06:05:53,48.1487542660739,11.5721626447052,0,,,1692.8559691976,0.656168,0,0.86671918784,1.43816605652,11,4,16.949,1692.8559691976,0,0,0.86671918784,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.7,-21.5,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2600,2025-09-03 06:05:53,48.1487543739783,11.5721628823992,0,,,1692.8559691976,0.656168,0,0.92483270676,1.50814965456,11,4,16.949,1692.8559691976,0,0,0.92483270676,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.6,-21.6,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2700,2025-09-03 06:05:53,48.1487544953845,11.5721630981485,0,,,1692.8559691976,0.656168,0,0.97950462452,1.576853725,10,4,16.949,1692.8559691976,0,0,0.97950462452,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.5,-21.7,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2800,2025-09-03 06:05:53,48.1487546155693,11.5721633216307,0,,,1692.8559691976,0.656168,0,1.03767063688,1.64672905532,10,4,16.949,1692.8559691976,0,0,1.03767063688,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.4,-21.7,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
2900,2025-09-03 06:05:53,48.1487548960147,11.5721635653198,0,,,1692.8559691976,0.656168,0,1.11195213532,1.76500005648,10,4,16.949,1692.8559691976,0,0,1.11195213532,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.4,-21.7,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3000,2025-09-03 06:05:53,48.1487548942303,11.5721637873796,0,,,1692.8559691976,0.656168,0,1.16490161208,1.81905845716,10,4,16.949,1692.8559691976,0,0,1.16490161208,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.3,-21.8,-44.5,98,4.197,4.197,4.202,4.199,0,0,4.46,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3100,2025-09-03 06:05:53,48.1487548002422,11.5721640033713,0,,,1692.8559691976,0.656168,0,1.21100397576,1.88183076888,10,4,16.936,1692.8559691976,0,0,1.21100397576,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.3,-21.8,-44.4,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3200,2025-09-03 06:05:53,48.1487546642268,11.5721641993948,0,,,1692.8559691976,0.656168,0,1.25201447576,1.95067591544,10,4,16.936,1692.8559691976,0,0,1.25201447576,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300.2,-21.8,-44.4,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3300,2025-09-03 06:05:53,48.148753942667,11.5721642818009,0,,,1692.8559691976,0.656168,0,1.27194557876,2.21470151444,10,4,16.936,1692.8559691976,0,0,1.27194557876,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.8,-22.1,-44.6,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3400,2025-09-03 06:05:54,48.1487537771454,11.572164409746,0,,,1692.8559691976,0.656168,0,1.31040358524,2.28265099168,10,4,16.936,1692.8559691976,0,0,1.31040358524,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,300,-22,-44.5,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3500,2025-09-03 06:05:54,48.1487536089068,11.5721645003443,0,,,1692.8559691976,0.656168,0,1.34244098784,2.34787409088,10,4,16.936,1692.8559691976,0,0,1.34244098784,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.8,-22.1,-44.6,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3600,2025-09-03 06:05:54,48.1487534857948,11.5721645372908,0,,,1692.8559691976,0.656168,0,1.36041014852,2.39368117896,10,4,16.936,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.7,-22.2,-44.7,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3700,2025-09-03 06:05:54,48.1487531906238,11.5721641085301,0,,,1692.8559691976,0.656168,0,1.28855319084,2.5436516562,10,4,16.936,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.5,-22.3,-44.7,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3800,2025-09-03 06:05:54,48.1487530911927,11.5721641095259,0,,,1692.8559691976,0.656168,0,1.30066605212,2.57993118492,10,4,16.936,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.5,-22.3,-44.6,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
3900,2025-09-03 06:05:54,48.1487529809853,11.5721641130719,0,,,1692.8559691976,0.656168,0,1.3156824568,2.62015100248,11,4,16.936,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.4,-22.4,-44.7,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4000,2025-09-03 06:05:54,48.1487528742701,11.5721641213163,0,,,1692.8559691976,0.656168,0,1.3322999114,2.6591372242,11,4,16.936,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.3,-22.4,-44.7,98,4.246,4.246,4.242,4.237,0,0,2.408,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4100,2025-09-03 06:05:54,48.148752761857,11.5721641409924,0,,,1692.8559691976,0.656168,0,1.3532316706,2.70042987644,12,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299.2,-22.5,-44.7,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4200,2025-09-03 06:05:54,48.1487526619487,11.5721638588475,0,,,1692.8559691976,0.656168,0,1.3073655274,2.7781825036,12,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299,-22.6,-44.7,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4300,2025-09-03 06:05:54,48.1487526054791,11.5721638410756,0,,,1692.8559691976,0.656168,0,1.31311355908,2.79923565388,11,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,299,-22.6,-44.7,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4400,2025-09-03 06:05:55,48.1487525886557,11.5721638740876,0,,,1692.8559691976,0.656168,0,1.3230971552,2.80934720276,11,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.9,-22.6,-44.7,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4500,2025-09-03 06:05:55,48.1487526059587,11.5721639560186,0,,,1692.8559691976,0.656168,0,1.33776907168,2.83026911944,12,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.8,-22.7,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4600,2025-09-03 06:05:55,48.1487528055099,11.5721640265565,0,,,1692.8559691976,0.656168,0,1.32127956984,2.90507227144,12,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.7,-22.8,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4700,2025-09-03 06:05:55,48.1487527349111,11.5721641524281,0,,,1692.8559691976,0.656168,0,1.35987209076,2.94510180028,12,4,16.973,1692.8559691976,0,0,1.36041014852,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.7,-22.8,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4800,2025-09-03 06:05:55,48.1487526733771,11.5721643037696,0,,,1692.8559691976,0.656168,0,1.40274610788,2.98824156544,12,4,16.973,1692.8559691976,0,0,1.40274610788,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.6,-22.8,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
4900,2025-09-03 06:05:55,48.1487526149225,11.5721644884841,0,,,1692.8559691976,0.656168,0,1.45251316984,3.0380086274,12,4,16.973,1692.8559691976,0,0,1.45251316984,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.4,-22.9,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5000,2025-09-03 06:05:55,48.1487525365153,11.572164927233,0,,,1692.8559691976,0.656168,0,1.56148955128,3.14857621624,12,4,16.973,1692.8559691976,0,0,1.56148955128,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.4,-23,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5100,2025-09-03 06:05:55,48.1487524832766,11.5721650680093,0,,,1692.8559691976,0.656168,0,1.600721836,3.18796926212,12,4,16.955,1692.8559691976,0,0,1.600721836,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.2,-23.1,-44.9,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5200,2025-09-03 06:05:55,48.1487524589851,11.5721651637521,0,,,1692.8559691976,0.656168,0,1.6256070074,3.21290364612,12,4,16.955,1692.8559691976,0,0,1.6256070074,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298.2,-23.1,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5300,2025-09-03 06:05:55,48.1487524587164,11.5721652268168,0,,,1692.8559691976,0.656168,0,1.63963587924,3.22825469648,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298,-23.2,-45,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5400,2025-09-03 06:05:56,48.1487525333211,11.5721650657857,0,,,1692.8559691976,0.656168,0,1.59274283312,3.27597779512,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,298,-23.2,-44.9,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5500,2025-09-03 06:05:56,48.1487524974799,11.5721650963118,0,,,1692.8559691976,0.656168,0,1.60485897524,3.291010604,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.8,-23.3,-45,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5600,2025-09-03 06:05:56,48.1487524782203,11.5721651229644,0,,,1692.8559691976,0.656168,0,1.6136647498,3.3005906568,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.8,-23.3,-45,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5700,2025-09-03 06:05:56,48.1487524749072,11.5721651537175,0,,,1692.8559691976,0.656168,0,1.62098430384,3.3081693972,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,297.7,-23.4,-45,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5800,2025-09-03 06:05:56,48.1487524535803,11.5721651842435,0,,,1692.8559691976,0.656168,0,1.63096461912,3.3189305524,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.7,-23.5,-44.9,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
5900,2025-09-03 06:05:56,48.1487524462263,11.5721651210329,0,,,1692.8559691976,0.656168,0,1.61809060296,3.3345473508,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.5,-23.5,-45,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
6000,2025-09-03 06:05:56,48.1487524217361,11.5721651348816,0,,,1692.8559691976,0.656168,0,1.62490818848,3.3440945952,12,4,16.955,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.6,-23.5,-44.8,98,4.251,4.248,4.246,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
6100,2025-09-03 06:05:56,48.1487524106236,11.5721651323811,0,,,1692.8559691976,0.656168,0,1.62607288668,3.3481956452,12,4,16.956,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,297.3,-23.7,-44.9,98,4.251,4.248,4.245,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
6200,2025-09-03 06:05:56,48.148752381871,11.5721651218145,0,,,1692.8559691976,0.656168,0,1.6282316794,3.3589896088,12,4,16.956,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,297.3,-23.6,-44.9,98,4.251,4.248,4.245,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
6300,2025-09-03 06:05:56,48.1487523476899,11.5721649201345,0,,,1692.8559691976,0.656168,0,1.58961947344,3.4096457784,12,4,16.956,1692.8559691976,0,0,1.63963587924,0,0,0,111.6, -1.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,297.1,-23.8,-45,98,4.251,4.248,4.245,4.241,0,0,2.03,76.91,1692.8559691976,0,10,Assisted_Takeoff,
