time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
330600,2025-09-03 11:05:07,48.1488103050588,11.5721743873745,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.8075095504,0.656168,0,0,0,8,4,0,1692.8075095504,0,0,0,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.4,28.5,12.2,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,6,P-GPS,
330700,2025-09-03 11:05:07,48.148810341137,11.5721743576037,0,,,1692.8075095504,0.656168,0,0.0150261815832,0.0150261815832,8,4,0,1692.8075095504,0,0,0.0150261815832,0,0,0,13.6, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.4,28.5,12.1,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,41,Motors_Started,
330800,2025-09-03 11:05:07,48.1488103773503,11.5721743532769,0,,,1692.8075095504,0.656168,0,0.0276507226696,0.028280512716,8,4,0,1692.8075095504,0,0,0.0276507226696,0,0,0,13.8, -0.8, 0.3,0,0,366,364,364,1684,-100,-100,-100,100,130.3,28.6,12.1,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,41,Motors_Started,
330900,2025-09-03 11:05:07,48.1488103542215,11.5721743599308,0,,,1692.8075095504,0.656168,0,0.0191406830272,0.036873032676,8,4,0,1692.8075095504,0,0,0.0276507226696,0,0,0,13.7, -0.8, 0.3,0,0,467,430,364,1681,-84,-90,-100,100,130.3,28.5,12.1,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,41,Motors_Started,
331000,2025-09-03 11:05:07,48.1488103761941,11.5721743905586,0,,,1692.8075095504,0.656168,0,0.0259652567364,0.047820867672,8,4,0,1692.8075095504,0,0,0.0276507226696,0,0,0,13.7, -0.8, 0.3,0,0,1024,981,909,1227,0,-7,-17,31,130.3,28.5,12.1,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,41,Motors_Started,
331100,2025-09-03 11:05:07,48.1488103709326,11.5721744072431,0,,,1692.8075095504,0.656168,0,0.0245158472412,0.0523129938,8,4,0,1692.8075095504,0,0,0.0276507226696,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.2,28.5,12,65,3.946,3.95,3.95,3.935,0,0,0,125.51,1692.8075095504,0,41,Motors_Started,
331200,2025-09-03 11:05:07,48.148810396535,11.5721744375083,0,,,1692.8075095504,0.656168,0,0.03553641846,0.064209975808,8,4,15.693,1692.8075095504,0,0,0.03553641846,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.2,28.6,11.9,65,3.946,3.95,3.95,3.935,0,0,1.62,125.51,1692.8075095504,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 238. Setting new Maximum Flight Altitude to 150m (492 ft)"
331300,2025-09-03 11:05:07,48.1488105180316,11.5721745398974,0,,,1692.8075095504,0.656168,0,2.86619431744,0.115064308144,8,4,15.693,1692.8075095504,0,0,2.86619431744,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.2,28.6,11.8,65,3.946,3.95,3.95,3.935,0,0,1.62,125.51,1692.8075095504,0,41,Motors_Started,
331400,2025-09-03 11:05:07,48.1488106001166,11.5721745835153,0,,,1692.8075095504,0.656168,0,2.84990822768,0.146839571628,8,4,15.693,1692.8075095504,0,0,2.86619431744,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.2,28.6,11.8,65,3.946,3.95,3.95,3.935,0,0,1.62,125.51,1692.8075095504,0,41,Motors_Started,
331500,2025-09-03 11:05:07,48.1488106733379,11.5721746038462,0,,,1692.8075095504,0.656168,0,2.83267397516,0.174008863836,8,4,15.693,1692.8075095504,0,0,2.86619431744,0,0,0,13.7, -0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,130.1,28.6,11.7,65,3.946,3.95,3.95,3.935,0,0,1.62,125.51,1692.8075095504,0,41,Motors_Started,
