time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
318100,2025-09-03 16:23:07,48.1487647983108,11.5722010098028,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.9717116554,0.656168,0,0,0,11,4,15.95,1692.9717116554,0,0,0,0,0,0,269.2, -6, -1.8,0,0,365,364,364,1684,-100,-100,-100,100,8.8,-7.6,-4.1,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 245. Setting new Maximum Flight Altitude to 500m (1640 ft)"
318200,2025-09-03 16:23:07,48.1487647929548,11.5722010538192,0,,,1692.9717116554,0.656168,0,1.38111552976,0.0108915029732,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.1, -6, -1.8,0,0,365,364,364,1684,-100,-100,-100,100,8.8,-7.7,-4.1,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318300,2025-09-03 16:23:08,48.1487647926183,11.5722011017391,0,,,1692.9717116554,0.656168,0,1.3719324586,0.0225571529528,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -5.9, -1.8,0,0,366,364,364,1684,-100,-100,-100,100,8.7,-7.6,-4.2,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318400,2025-09-03 16:23:08,48.1487648409261,11.5722012057627,0,,,1692.9717116554,0.656168,0,1.34111880932,0.053409450528,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.3, -5.9, -1.8,0,0,534,465,364,1684,-74,-85,-100,100,8.7,-7.6,-4.2,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318500,2025-09-03 16:23:08,48.1487648078109,11.5722012203444,0,,,1692.9717116554,0.656168,0,1.34574807456,0.066001970616,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1023,956,787,1351,-0,-10,-36,50,8.6,-7.6,-4.3,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318600,2025-09-03 16:23:08,48.1487648073551,11.5722012193024,0,,,1692.9717116554,0.656168,0,1.34604991184,0.066305448316,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,8.6,-7.6,-4.2,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318700,2025-09-03 16:23:08,48.148764808365,11.5722012166042,0,,,1692.9717116554,0.656168,0,1.34633862576,0.067058401096,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,8.5,-7.6,-4.4,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318800,2025-09-03 16:23:08,48.1487649132962,11.5722011595508,0,,,1692.9717116554,0.656168,0,1.33416670936,0.1077837961,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,8.5,-7.6,-4.3,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
318900,2025-09-03 16:23:08,48.1487649233419,11.5722011502328,0,,,1692.9717116554,0.656168,0,1.33381565948,0.112094163692,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,8.4,-7.7,-4.3,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
319000,2025-09-03 16:23:08,48.148764933354,11.5722011884306,0,,,1692.9717116554,0.656168,0,1.3241634282,0.122084321492,11,4,15.95,1692.9717116554,0,0,1.38111552976,0,0,0,269.2, -6, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,8.3,-7.6,-4.4,69,3.997,4.002,3.998,3.995,0,0,1.738,118.31,1692.9717116554,0,41,Motors_Started,
