time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
42000,2025-09-03 15:20:02,48.1487409279719,11.5721754156,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.9252546329,0.328084,0,0,0,7,3,0,1692.9252546329,0,0,0,0,0,0,257.9, -0.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,320.2,-3,-30.8,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42100,2025-09-03 15:20:02,48.1487409789291,11.5721753650297,0,,,1692.9252546329,0.328084,0,0.0222978353592,0.0222978353592,7,3,0,1692.9252546329,0,0,0.0222978353592,0,0,0,258, -0.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,320.1,-3.2,-31,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42200,2025-09-03 15:20:02,48.148741029235,11.5721753093718,0,,,1692.9252546329,0.328084,0,0.045096130052,0.045110893832,7,3,0,1692.9252546329,0,0,0.045096130052,0,0,0,258, -0.7, -3.6,0,0,368,364,364,1684,-99,-100,-100,100,320.1,-3.2,-31,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42300,2025-09-03 15:20:02,48.1487410709786,11.5721750330981,0,,,1692.9252546329,0.328084,0,0.106733599216,0.114066276616,7,3,0,1692.9252546329,0,0,0.106733599216,0,0,0,257.9, -0.7, -3.6,0,0,706,574,678,1462,-48,-68,-52,66,320,-3.2,-31.1,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42400,2025-09-03 15:20:03,48.1487411186073,11.5721749604796,0,,,1692.9252546329,0.328084,0,0.13081201206,0.138854663236,7,3,0,1692.9252546329,0,0,0.13081201206,0,0,0,257.9, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.9,-3.3,-31,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42500,2025-09-03 15:20:03,48.1487411628684,11.5721749839721,0,,,1692.9252546329,0.328084,0,0.135589571268,0.15598589738,7,3,0,1692.9252546329,0,0,0.135589571268,0,0,0,257.9, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.8,-3.3,-31.1,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42600,2025-09-03 15:20:03,48.1487412092204,11.5721750158871,0,,,1692.9252546329,0.328084,0,0.14141076568,0.174596790364,7,3,0,1692.9252546329,0,0,0.14141076568,0,0,0,258, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.8,-3.3,-31.1,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42700,2025-09-03 15:20:03,48.1487412497752,11.5721751701275,0,,,1692.9252546329,0.328084,0,0.131740817864,0.214953418952,7,3,0,1692.9252546329,0,0,0.14141076568,0,0,0,258, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.7,-3.3,-31.1,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42800,2025-09-03 15:20:03,48.1487412931667,11.5721751905611,0,,,1692.9252546329,0.328084,0,0.144062996736,0.231547579588,7,3,0,1692.9252546329,0,0,0.144062996736,0,0,0,257.9, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.6,-3.4,-31.1,96,4.252,4.258,4.261,4.262,0,0,0,98.51,1692.9252546329,0,41,Motors_Started,
42900,2025-09-03 15:20:03,48.1487412895027,11.5721752472461,0,,,1692.9252546329,0.328084,0,0.138124020168,0.245411097092,7,3,17.021,1692.9252546329,0,0,0.144062996736,0,0,0,258, -0.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,319.5,-3.4,-31.2,96,4.252,4.258,4.261,4.262,0,0,1.842,98.51,1692.9252546329,0,41,Motors_Started,
