time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
20700,2025-09-03 07:35:08,48.1488448984917,11.5722485850234,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1693.1034741268,0.328084,0,0,0,9,3,0,1693.1034741268,0,0,0,0,0,0,116.3, 7.7, 3.7,0,0,366,364,364,1684,-100,-100,-100,100,306.5,-9.3,-39.3,99,4.294,4.297,4.297,4.295,0,0,0,80.51,1693.1034741268,0,6,P-GPS,
20800,2025-09-03 07:35:09,48.1488447776229,11.5722487530509,0,,,1693.1034741268,0.328084,0,0.06014763972,0.06014763972,9,3,0,1693.1034741268,0,0,0.06014763972,0,0,0,116.5, 7.7, 3.7,0,0,367,364,364,1684,-100,-100,-100,100,305.6,-10,-39.1,99,4.294,4.297,4.297,4.295,0,0,0,80.51,1693.1034741268,0,41,Motors_Started,
20900,2025-09-03 07:35:09,48.1488445758294,11.5722485846334,0,,,1693.1034741268,0.328084,0,0.11772310088,0.144416671288,9,3,17.065,1693.1034741268,0,0,0.11772310088,0,0,0,116.3, 7.7, 3.7,0,0,368,364,364,1684,-99,-100,-100,100,306.1,-9.5,-38.8,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 234. Setting new Maximum Flight Altitude to 150m (492 ft)"
21000,2025-09-03 07:35:09,48.1488443525074,11.5722483796505,0,,,1693.1034741268,0.328084,0,0.205379599748,0.2399606376,9,3,17.065,1693.1034741268,0,0,0.205379599748,0,0,0,116.3, 7.7, 3.7,0,0,369,364,364,1684,-99,-100,-100,100,306,-9.6,-39.1,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21100,2025-09-03 07:35:09,48.1488441608107,11.5722481784067,0,,,1693.1034741268,0.328084,0,0.286766413376,0.32535106028,9,3,17.065,1693.1034741268,0,0,0.286766413376,0,0,0,116.3, 7.7, 3.7,0,0,430,378,370,1675,-90,-98,-99,99,305.9,-9.7,-39.2,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21200,2025-09-03 07:35:09,48.1488438499745,11.5722478343661,0,,,1693.1034741268,0.328084,0,0.42395342564,0.46633203592,9,3,17.065,1693.1034741268,0,0,0.42395342564,0,0,0,116.2, 7.7, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.8,-9.7,-39.3,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21300,2025-09-03 07:35:09,48.1488437331438,11.572247648872,0,,,1693.1034741268,0.328084,0,0.48239502856,0.52842521376,9,3,17.065,1693.1034741268,0,0,0.48239502856,0,0,0,116.3, 7.7, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,305.8,-9.7,-39.3,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21400,2025-09-03 07:35:09,48.1488436222594,11.5722474535487,0,,,1693.1034741268,0.328084,0,0.5409941118,0.59085631812,9,3,17.065,1693.1034741268,0,0,0.5409941118,0,0,0,116.2, 7.7, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,305.7,-9.8,-39.3,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21500,2025-09-03 07:35:09,48.148843474439,11.572247253352,0,,,1693.1034741268,0.328084,0,0.61239831356,0.66354332832,9,3,17.065,1693.1034741268,0,0,0.61239831356,0,0,0,116.3, 7.7, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.6,-9.8,-39.4,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21600,2025-09-03 07:35:09,48.1488434161831,11.5722470856796,0,,,1693.1034741268,0.328084,0,0.65245408912,0.709563671,9,3,17.065,1693.1034741268,0,0,0.65245408912,0,0,0,116.2, 7.7, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.6,-9.8,-39.4,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21700,2025-09-03 07:35:09,48.1488432517021,11.5722468810374,0,,,1693.1034741268,0.328084,0,0.73010501024,0.78755579948,9,3,17.065,1693.1034741268,0,0,0.73010501024,0,0,0,116.2, 7.8, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.5,-9.8,-39.5,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21800,2025-09-03 07:35:10,48.1488430847687,11.572246670758,0,,,1693.1034741268,0.328084,0,0.80934057708,0.86711288864,9,2,17.065,1693.1034741268,0,0,0.80934057708,0,0,0,116.2, 7.9, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.5,-9.8,-39.5,99,4.294,4.297,4.297,4.295,0,0,1.428,80.51,1693.1034741268,0,41,Motors_Started,
21900,2025-09-03 07:35:10,48.1488429160928,11.5722464539674,0,,,1693.1034741268,0.328084,0,0.89007876864,0.94818244504,9,2,16.951,1693.1034741268,0,0,0.89007876864,0,0,0,116.2, 7.8, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,305.5,-9.8,-39.5,99,4.294,4.297,4.297,4.295,0,0,1.434,80.51,1693.1034741268,0,41,Motors_Started,
