time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
28600,2025-09-03 05:35:11,48.1487279067166,11.5721732269317,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.909034488,0.328084,0,0,0,8,4,0,1692.909034488,0,0,0,0,0,0,188, 0.6, -4.3,0,0,366,364,364,1684,-100,-100,-100,100,343.3,-20.4,-39.5,97,4.248,4.249,4.247,4.245,0,0,0,78.71,1692.909034488,0,41,Motors_Started,
28700,2025-09-03 05:35:11,48.148727758665,11.5721735343475,0,,,1692.909034488,0.328084,0,0.092291997704,0.092291997704,8,4,0,1692.909034488,0,0,0.092291997704,0,0,0,187.4, 0.6, -4.3,0,0,370,364,364,1684,-99,-100,-100,100,343.3,-20.3,-39.5,97,4.248,4.249,4.247,4.245,0,0,0,78.71,1692.909034488,0,41,Motors_Started,
28800,2025-09-03 05:35:11,48.1487278103192,11.5721735921946,0,,,1692.909034488,0.328084,0,0.095618113296,0.115817917092,8,4,0,1692.909034488,0,0,0.095618113296,0,0,0,187.7, 0.6, -4.3,0,0,540,431,418,1614,-73,-90,-92,89,343.1,-20.6,-39.4,97,4.248,4.249,4.247,4.245,0,0,0,78.71,1692.909034488,0,41,Motors_Started,
28900,2025-09-03 05:35:11,48.1487278870743,11.5721736322193,0,,,1692.909034488,0.328084,0,0.098917982168,0.145468508592,8,4,16.82,1692.909034488,0,0,0.098917982168,0,0,0,187.6, 0.6, -4.3,0,0,1024,990,949,1209,0,-5,-11,28,343.1,-20.5,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 232. Setting new Maximum Flight Altitude to 150m (492 ft)"
29000,2025-09-03 05:35:12,48.1487279423437,11.5721736563442,0,,,1692.909034488,0.328084,0,0.105335633292,0.166471133936,8,4,16.82,1692.909034488,0,0,0.105335633292,0,0,0,187.7, 0.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,343.1,-20.5,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
29100,2025-09-03 05:35:12,48.1487279243298,11.5721736765081,0,,,1692.909034488,0.328084,0,0.10962762818,0.174674218188,8,4,16.82,1692.909034488,0,0,0.10962762818,0,0,0,187.7, 0.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,343,-20.6,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
29200,2025-09-03 05:35:12,48.1487280131973,11.5721736827689,0,,,1692.909034488,0.328084,0,0.117567589064,0.207133208728,8,4,16.82,1692.909034488,0,0,0.117567589064,0,0,0,187.7, 0.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,342.9,-20.7,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
29300,2025-09-03 05:35:12,48.1487281552139,11.5721736831268,0,,,1692.909034488,0.328084,0,0.143360240808,0.258947842932,8,4,16.82,1692.909034488,0,0,0.143360240808,0,0,0,187.7, 0.5, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,342.8,-20.7,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
29400,2025-09-03 05:35:12,48.1487282585191,11.5721736547938,0,,,1692.909034488,0.328084,0,0.165296265132,0.297264445208,8,4,16.82,1692.909034488,0,0,0.165296265132,0,0,0,187.8, 0.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,342.8,-20.7,-39.5,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
29500,2025-09-03 05:35:12,48.1487284001481,11.5721734819956,0,,,1692.909034488,0.328084,0,0.190434389296,0.3638943686,8,4,16.82,1692.909034488,0,0,0.190434389296,0,0,0,187.8, 0.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,342.8,-20.7,-39.6,97,4.248,4.249,4.247,4.245,0,0,1.434,78.71,1692.909034488,0,41,Motors_Started,
