time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
299600,,48.1487839128996,11.5721519549847,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.861376022,0.328084,0,0,0,8,4,0,1692.861376022,0,0,0,0,0,0,115.1, -3.7, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,8.1,-31.2,-33.6,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
299700,,48.1487839007156,11.5721517950996,0,,,1692.861376022,0.328084,0,0.039173557684,0.039173557684,8,4,0,1692.861376022,0,0,0.039173557684,0,0,0,115.2, -3.7, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,8,-31.1,-33.6,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
299800,,48.1487838951268,11.5721516506808,0,,,1692.861376022,0.328084,0,0.074358926264,0.074387797656,8,4,0,1692.861376022,0,0,0.074358926264,0,0,0,115.2, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.9,-31.2,-33.7,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
299900,2025-09-03 12:01:05,48.1487838869031,11.5721516094374,0,,,1692.861376022,0.328084,0,0.084648624756,0.084866472532,8,4,0,1692.861376022,0,0,0.084648624756,0,0,0,115.2, -3.7, -1.1,0,0,398,364,388,1654,-95,-100,-96,95,7.8,-31.2,-33.6,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
300000,2025-09-03 12:01:05,48.1487839572714,11.5721515128509,0,,,1692.861376022,0.328084,0,0.108837929992,0.119679465772,8,4,0,1692.861376022,0,0,0.108837929992,0,0,0,115.2, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.7,-31.2,-33.6,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
300100,2025-09-03 12:01:05,48.1487840154688,11.5721513790918,0,,,1692.861376022,0.328084,0,0.14509678942,0.15855151426,8,4,0,1692.861376022,0,0,0.14509678942,0,0,0,115.2, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.7,-31.2,-33.6,72,4.015,4.02,4.021,4.014,0,0,0,118.31,1692.861376022,0,41,Motors_Started,
300200,2025-09-03 12:01:05,48.1487840651493,11.5721512675605,0,,,1692.861376022,0.328084,0,0.176316278608,0.19119587226,8,4,16.006,1692.861376022,0,0,0.176316278608,0,0,0,115.1, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.5,-31.4,-33.7,72,4.015,4.02,4.021,4.014,0,0,1.474,118.31,1692.861376022,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 239. Setting new Maximum Flight Altitude to 150m (492 ft)"
300300,2025-09-03 12:01:05,48.1487839719633,11.5721514735093,0,,,1692.861376022,0.328084,0,10.7243113668,0.251770677348,8,4,16.006,1692.861376022,0,0,10.7243113668,0,0,0,115.3, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.5,-31.3,-33.5,72,4.015,4.02,4.021,4.014,0,0,1.474,118.31,1692.861376022,0,41,Motors_Started,
300400,2025-09-03 12:01:05,48.1487839725267,11.5721514699914,0,,,1692.861376022,0.328084,0,10.7247050676,0.252651254804,8,4,16.006,1692.861376022,0,0,10.7247050676,0,0,0,115.1, -3.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,7.6,-31.3,-33.2,72,4.015,4.02,4.021,4.014,0,0,1.474,118.31,1692.861376022,0,41,Motors_Started,
300500,2025-09-03 12:01:05,48.1487840045745,11.5721513607993,0,,,1692.861376022,0.328084,0,10.7422247532,0.281689969644,8,4,16.006,1692.861376022,0,0,10.7422247532,0,0,0,115.2, -3.7, -1.2,0,0,1024,1024,1021,1024,0,0,-0,0,7.4,-31.4,-33.1,72,4.015,4.02,4.021,4.014,0,0,1.474,118.31,1692.861376022,0,41,Motors_Started,
