time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
568400,2025-09-03 05:47:05,48.1487383050643,11.5721866111967,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.909034488,0.328084,0,0,0,9,3,0,1692.909034488,0,0,0,0,0,0,188.5, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,247.3,-55.5,1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
568500,2025-09-03 05:47:05,48.1487380424842,11.5721865133829,0,,,1692.909034488,0.328084,0,0.098716866676,0.098716866676,9,3,0,1692.909034488,0,0,0.098716866676,0,0,0,188.5, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,247.2,-55.5,1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
568600,2025-09-03 05:47:05,48.1487379896673,11.5721864446644,0,,,1692.909034488,0.328084,0,0.122004268996,0.124234584028,9,3,0,1692.909034488,0,0,0.122004268996,0,0,0,188.3, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,247,-55.5,1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
568700,2025-09-03 05:47:05,48.1487379694127,11.5721863420263,0,,,1692.909034488,0.328084,0,0.138889768224,0.150289702972,9,3,0,1692.909034488,0,0,0.138889768224,0,0,0,188.4, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,247.1,-55.4,1.1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
568800,2025-09-03 05:47:05,48.1487379313852,11.5721862476661,0,,,1692.909034488,0.328084,0,0.162538391028,0.1771243495,9,3,0,1692.909034488,0,0,0.162538391028,0,0,0,188.3, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.9,-55.5,1.1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
568900,2025-09-03 05:47:05,48.1487377261362,11.5721861833769,0,,,1692.909034488,0.328084,0,0.235500007536,0.253627304704,9,3,0,1692.909034488,0,0,0.235500007536,0,0,0,188.4, -0.8, 2.7,0,0,365,364,364,1684,-100,-100,-100,100,246.9,-55.4,1.1,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
569000,2025-09-03 05:47:05,48.1487372257121,11.57218612505,0,,,1692.909034488,0.328084,0,0.41119751972,0.43675854416,9,3,0,1692.909034488,0,0,0.41119751972,0,0,0,188.3, -0.8, 2.7,0,0,367,364,364,1684,-100,-100,-100,100,246.9,-55.4,1.2,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
569100,2025-09-03 05:47:05,48.1487371179547,11.572186023054,0,,,1692.909034488,0.328084,0,0.45616471276,0.48325788948,9,3,0,1692.909034488,0,0,0.45616471276,0,0,0,188.4, -0.8, 2.7,0,0,367,364,364,1684,-100,-100,-100,100,246.9,-55.4,1.2,49,3.835,3.842,3.843,3.835,0,0,0,118.31,1692.909034488,0,41,Motors_Started,
569200,2025-09-03 05:47:05,48.1487370157438,11.5721859287095,0,,,1692.909034488,0.328084,0,0.4988845304,0.52705382264,9,3,15.314,1692.909034488,0,0,0.4988845304,0,0,0,188.3, -0.8, 2.7,0,0,368,364,364,1684,-99,-100,-100,100,246.8,-55.4,1.2,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 232. Setting new Maximum Flight Altitude to 150m (492 ft)"
569300,2025-09-03 05:47:06,48.1487369096669,11.5721858649146,0,,,1692.909034488,0.328084,0,5.77591882,0.56875329904,9,3,15.314,1692.909034488,0,0,5.77591882,0,0,0,188.4, -0.8, 2.7,0,0,532,447,621,1517,-75,-87,-61,75,246.7,-55.4,1.2,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569400,2025-09-03 05:47:06,48.1487367387129,11.5721858370286,0,,,1692.909034488,0.328084,0,5.737204908,0.6314960832,9,3,15.314,1692.909034488,0,0,5.77591882,0,0,0,188.4, -0.8, 2.7,0,0,983,773,1024,1088,-6,-38,0,10,246.7,-55.4,1.3,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569500,2025-09-03 05:47:06,48.1487366840395,11.5721857914647,0,,,1692.909034488,0.328084,0,5.7172902092,0.65431760624,9,3,15.314,1692.909034488,0,0,5.77591882,0,0,0,188.4, -0.8, 2.7,0,0,1024,1021,1024,1024,0,-0,0,0,246.7,-55.4,1.4,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569600,2025-09-03 05:47:06,48.1487366456147,11.5721857525438,0,,,1692.909034488,0.328084,0,5.7019030696,0.67124017896,8,3,15.314,1692.909034488,0,0,5.77591882,0,0,0,188.4, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.5,-55.4,1.4,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569700,2025-09-03 05:47:06,48.1487367189501,11.5721857640072,0,,,1692.909034488,0.328084,0,5.7182744612,0.69813978612,8,3,15.314,1692.909034488,0,0,5.77591882,0,0,0,188.4, -0.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.6,-55.3,1.4,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569800,2025-09-03 05:47:06,48.1487370806177,11.5721859264197,0,,,1692.909034488,0.328084,0,5.8219490052,0.83588913436,7,3,15.314,1692.909034488,0,0,5.8219490052,0,0,0,188.4, -0.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.5,-55.3,1.5,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,41,Motors_Started,
569900,2025-09-03 05:47:06,48.1487372339813,11.5721858935388,0,,,1692.909034488,0.328084,0,5.8455382448,0.89241472672,7,3,15.314,1692.909034488,0,0,5.8455382448,0,0,0,188.4, -0.9, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,246.3,-55.3,1.4,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570000,2025-09-03 05:47:06,48.1487373524864,11.5721858584745,0,,,1692.909034488,0.328084,0,5.8621392952,0.93648625044,7,3,15.314,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.3,-55.3,1.5,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570100,2025-09-03 05:47:06,48.1487373122606,11.5721858052764,0,,,1692.909034488,0.328084,0,5.8432416568,0.95605974188,7,3,15.314,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.2,-55.3,1.5,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570200,2025-09-03 05:47:07,48.1487371739569,11.5721857297345,0,,,1692.909034488,0.328084,0,5.800197036,1.00976381184,9,3,15.228,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.2,-55.3,1.5,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570300,2025-09-03 05:47:07,48.1487370446551,11.5721856692233,0,,,1692.909034488,0.328084,0,5.7621721004,1.0591863856,9,3,15.228,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,246.1,-55.2,1.6,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570400,2025-09-03 05:47:07,48.1487369510359,11.5721856116326,0,,,1692.909034488,0.328084,0,5.7319227556,1.09610895896,9,3,15.228,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.8, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,246.1,-55.2,1.6,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
570500,2025-09-03 05:47:07,48.1487370671114,11.5721855534685,0,,,1692.909034488,0.328084,0,5.742946378,1.1407644722,9,3,15.228,1692.909034488,0,0,5.8621392952,0,0,0,188.4, -0.9, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,246,-55.2,1.6,49,3.835,3.842,3.843,3.835,0,0,1.752,118.31,1692.909034488,0,10,Assisted_Takeoff,
