time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
320300,2025-09-03 06:12:12,48.1487636455278,11.5721658431223,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1692.8769951169,0.328084,0,0,0,11,4,0,1692.8769951169,0,0,0,0,0,0,112, 5.7, -3,0,0,1024,1024,1024,1024,0,0,0,0,47.9,4.3,-3.7,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,6,P-GPS,
320400,2025-09-03 06:12:13,48.1487639131007,11.5721655634706,0,,,1692.8769951169,0.328084,0,0.119015095672,0.119015095672,11,4,0,1692.8769951169,0,0,0.119015095672,0,0,0,111.9, 5.7, -3,0,0,1024,1024,1024,1024,0,0,0,0,47.9,4.4,-3.7,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
320500,2025-09-03 06:12:13,48.1487640736655,11.5721655353535,0,,,1692.8769951169,0.328084,0,0.17324311578,0.17799541252,11,4,0,1692.8769951169,0,0,0.17324311578,0,0,0,112.1, 5.7, -2.9,0,0,366,364,364,1684,-100,-100,-100,100,47.8,4.4,-3.2,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
320600,2025-09-03 06:12:13,48.1487642221529,11.572165508741,0,,,1692.8769951169,0.328084,0,0.22557907546,0.232557094056,11,4,0,1692.8769951169,0,0,0.22557907546,0,0,0,112, 5.7, -2.9,0,0,372,364,364,1684,-99,-100,-100,100,47.8,4.4,-3.2,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
320700,2025-09-03 06:12:13,48.1487643630707,11.5721654823701,0,,,1692.8769951169,0.328084,0,0.276131242432,0.28437008784,11,4,0,1692.8769951169,0,0,0.276131242432,0,0,0,112, 5.7, -2.9,0,0,391,364,369,1650,-96,-100,-99,95,47.7,4.4,-3.1,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
320800,2025-09-03 06:12:13,48.1487645852406,11.5721653310046,0,,,1692.8769951169,0.328084,0,0.3648130038,0.3734088046,11,4,0,1692.8769951169,0,0,0.3648130038,0,0,0,112, 5.7, -3,0,0,820,642,788,1382,-31,-58,-36,54,47.6,4.4,-3.1,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
320900,2025-09-03 06:12:13,48.148764711846,11.5721653082623,0,,,1692.8769951169,0.328084,0,0.4102526378,0.4199311158,10,4,0,1692.8769951169,0,0,0.4102526378,0,0,0,112.1, 5.7, -3,0,0,1024,1024,1024,1024,0,0,0,0,47.6,4.5,-3.7,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
321000,2025-09-03 06:12:13,48.148764803577,11.5721653153656,0,,,1692.8769951169,0.328084,0,0.44161418736,0.4534448964,10,4,0,1692.8769951169,0,0,0.44161418736,0,0,0,112, 5.7, -3,0,0,1024,1024,1024,1024,0,0,0,0,47.4,4.4,-3.4,66,3.925,3.93,3.926,3.903,0,0,0,116.51,1692.8769951169,0,41,Motors_Started,
321100,2025-09-03 06:12:13,48.1487648713158,11.572165356106,0,,,1692.8769951169,0.328084,0,0.46267389932,0.48007547468,11,4,15.703,1692.8769951169,0,0,0.46267389932,0,0,0,112, 5.7, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,47.3,4.5,-3.3,66,3.925,3.93,3.926,3.903,0,0,2.576,116.51,1692.8769951169,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 233. Setting new Maximum Flight Altitude to 150m (492 ft)"
321200,2025-09-03 06:12:13,48.1487649472127,11.5721654292647,0,,,1692.8769951169,0.328084,0,3.9892061644,0.51299870408,11,4,15.703,1692.8769951169,0,0,3.9892061644,0,0,0,112, 5.8, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,47.4,4.5,-3.4,66,3.925,3.93,3.926,3.903,0,0,2.576,116.51,1692.8769951169,0,41,Motors_Started,
